#class tools::wcsv::ntuple
#title Transmitted photon data
#separator 44
#vector_separator 59
#column double Energy
#column double PositionZ
#column int EventID
8,0.25,0
8,0.25,1
8,0.25,4
8,0.25,5
8,0.25,6
8,0.25,7
